faction_id|type_id|type_name|subtype_id|subtype_name|line|name|description|legend|ability_type|is_reaction|condition|keywords|ability_phase|points_type|points|
GG|000001026|Bad Moon Madmob|000004185|Regiment Abilities|3|THE HAND OF GORK|<b>Declare:</b> Pick a friendly unit that is not <a href="/aos4/the-rules/the-core-rules/#Combat-Range">in combat</a> to use this ability.<br><br><b>Effect:</b> Remove that unit from the battlefield and <a href="/aos4/the-rules/the-core-rules/#Setting-Up-Units">set it up</a> again more than 9" from all enemy units.|A bizarre ritual worked before the battle calls down a ghostly green hand that can carry a mob to where they are most needed.|Movement|false|Once Per Battle, (Army) Your Movement Phase|Core|Movement Phase|||
GG|000001026|Bad Moon Madmob|000004184|Enhancements|4|THE CLAMMY COWL|<b>Effect:</b> Subtract 1 from <a href="">hit rolls</a> for attacks that target your general.|This enchanted hood wreathes its wearer in damp gloom, causing enemies to swing wildly at their blurred outline and weapons to slip in suddenly moistened palms.|Defensive|false|Passive||Defensive reaction|||
GG|000001026|Bad Moon Madmob|000004184|Enhancements|5|NIGHTSHADE MUSHROOM|<b>Declare:</b> Pick a friendly unit within your general’s <a href="/aos4/the-rules/the-core-rules/#Combat-Range">combat range</a>.<br><br><b>Effect:</b> That unit cannot be targeted by <a href="">shooting attacks</a> in the next shooting phase.|This black-capped fungus bursts into a cloud of pitch darkness when tossed into the air.|Defensive|false|Once Per Battle, Enemy Movement Phase||Movement Phase|||
GG|000000804|Battle Formations|000002592|Gloomspite Horde|2|SPREADING LOONACY|<b>Declare:</b> Pick up to 3 friendly <span class="tooltip00435" data-tooltip-content="#tooltip_content00435" data-tooltip-anchor="#tooltip_content00435"><span class="kwnon">non-</span><span class="kwb">SQUIG</span> <span class="kwb">MOONCLAN</span></span> or <span class="tooltip00040" data-tooltip-content="#tooltip_content00040" data-tooltip-anchor="#tooltip_content00040"><span class="kwb">SPIDERFANG</span></span> units in combat to be the targets.<br><br><b>Effect:</b> For each target:<br><ul><li>Make a <a href="/aos4/the-rules/the-core-rules/#Pile-in-Moves">pile-in move</a> with the target.</li><li>Then, pick an enemy unit in combat with the target and roll a D3. On a 2+, inflict an amount of <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on that enemy unit equal to the roll.</li></ul>|When the worshippers of the Bad Moon gather, the energies of the Gloomspite surge through them like a tide, sending them frothing mad.|Offensive|false|Once Per Turn (Army), End of Your Turn||End of Turn|||
GG|000000804|Battle Formations|000002594|Squigalanche|2|BOUNCING FURY|<b>Effect:</b> Each time a friendly <span class="tooltip00036" data-tooltip-content="#tooltip_content00036" data-tooltip-anchor="#tooltip_content00036"><span class="kwb">SQUIG</span></span> unit charges, add 1 to the Attacks characteristic of its <b>Fang-filled Gobs</b>, <b>Massive Fang-filled Gobs</b> or Huge <b>Fang-filled Gobs</b> for the rest of the turn.|A veritable tide of vicious, impossibly hungry, fang-toothed monsters boing into enemy lines, biting, chewing and swallowing their victims whole.|Offensive|false|Passive||Combat Phase|||
GG|000000804|Battle Formations|000002593|Troggherd|2|HERD HEALING|<b>Effect:</b> Each time a friendly <span class="tooltip00035" data-tooltip-content="#tooltip_content00035" data-tooltip-anchor="#tooltip_content00035"><span class="kwb">TROGGOTH</span></span> unit uses a <a href="/aos4/the-rules/the-core-rules/#Fight-Abilities"><span class="kwb">FIGHT</span> ability</a>, after that ability has been resolved, <b><a href="/aos4/the-rules/the-core-rules/#Healing">Heal (D3)</a></b> that unit.|When troggoths gather in larger numbers, the sheer troggness of the herd serves as a catalyst for their regenerative abilities.|Defensive|false|Passive||Defensive reaction|||
GG|000000804|Battle Formations|000002595|Gitmob Pack|2|GIT AND RUN|<b>Declare:</b> Pick a friendly <span class="tooltip00256" data-tooltip-content="#tooltip_content00256" data-tooltip-anchor="#tooltip_content00256"><span class="kwb">GITMOB</span></span> unit that is in combat to use this ability. Then, you can pick an enemy unit in combat with that <span class="kwb">GITMOB</span> unit to be the target. The same enemy unit cannot be picked to be the target of this ability more than once per phase.<br><br><b>Effect:</b> If you picked a target, roll a D3. On a 2+, inflict an amount of <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on the target equal to the roll. Then, the unit using this ability can move a distance up to its Move characteristic. It can move through the <a href="/aos4/the-rules/the-core-rules/#Combat-Range">combat ranges</a> of enemy units but cannot end that move in combat.|Even as Gitmob grots flee, they won’t turn down a prime opportunity for a stabbing.|Movement|false|Your Movement Phase|Core, Move, Retreat|Movement Phase|||
GG|000000804|Battle Formations|000002709|Sunbiter Pack|2|EXTRA SNAPPY|<b>Declare:</b> Pick up to 3 friendly <span class="tooltip00256" data-tooltip-content="#tooltip_content00256" data-tooltip-anchor="#tooltip_content00256"><span class="kwb">GITMOB</span></span> units that <a href="">charged</a> this turn to be the targets.<br><br><b>Effect:</b> Add 1 to the Rend characteristic of <a href="">Companion</a> weapons used by the targets for the rest of turn.|The enterprising Gitmob grots of this tribe have equipped their Snarlfangs with sunmetal tooth-caps that absorb Hyshian magic as they pelt towards the foe, giving them a nasty bite indeed.|Offensive|false|Once Per Turn (Army), Any Combat Phase||Combat Phase|||
GG|000000804|Battle Formations|000002710|Gittish Tide|2|GROTS UPON GROTS|<b>Declare:</b> Pick a friendly <span class="tooltip00435" data-tooltip-content="#tooltip_content00435" data-tooltip-anchor="#tooltip_content00435"><span class="kwnon">non-</span><span class="kwb">SQUIG</span> <span class="kwb">MOONCLAN</span></span> unit that is <a href="/aos4/the-rules/the-core-rules/#Contesting-Objectives">contesting an objective</a> to be the target.<br><br><b>Effect:</b> For the rest of the turn, add 1 to the <a href="/aos4/the-rules/the-core-rules/#Objective-Control">control score</a> of the target unit for each model in that unit that is not contesting any <a href="/aos4/the-rules/the-core-rules/#Objectives">objectives</a>.|The lurking presence of the Moonclans and their constant, nerve-fraying cackling makes it difficult for the enemy to focus on their battle plans.|Control|false|Once Per Turn (Army), End of Any Turn||End of Turn|||
GG|000000801|Battle Traits|000002588|Battle Traits|2|THE FACES OF THE BAD MOON|<b>Declare:</b> You must use this ability at the start of the battle round. If multiple players are commanding a Gloomspite Gitz army, then instead, at the start of the battle round, those players <a href="">roll off</a> and only the winner declares and uses this ability this battle round.<br><br><b>Effect:</b> If it is the first battle round, pick the starting face of the Bad Moon (<b>Grinnin’</b>, <b>Scowlin’</b>, <b>Sulkin’</b> or <b>Cacklin’</b>). If it is not the first battle round, the face of the Bad Moon moves to the next face in the sequence.|The Bad Moon hurtles erratically around the realms in madcap orbits, empowering its worshippers and troubling all others with insane visions.|Special|false|Once Per Battle Round (Army), Start of Battle Round||Start of Turn|||
GG|000000801|Battle Traits|000002588|Battle Traits|3|UNDER THE LIGHT OF THE BAD MOON|<b>Effect:</b> During the battle, the effects below apply to friendly <span class="kwb">GLOOMSPITE</span> <span class="kwb">GITZ</span> units based on the current face of the Bad Moon:<br><br><i><b>Frothing Zealots:</b></i> While the Bad Moon is <b>Cacklin’</b> or <b>Grinnin’</b>, add 5 to the <a href="/aos4/the-rules/the-core-rules/#Objective-Control">control scores</a> of friendly <span class="tooltip00435" data-tooltip-content="#tooltip_content00435" data-tooltip-anchor="#tooltip_content00435"><span class="kwnon">non-</span><span class="kwb">SQUIG</span> <span class="kwb">MOONCLAN</span></span> units.<br><br><i><b>Spiderfang Venom:</b></i> While the Bad Moon is <b>Cacklin’</b> or <b>Grinnin’</b>, <a href="">combat attacks</a> made by friendly <span class="tooltip00040" data-tooltip-content="#tooltip_content00040" data-tooltip-anchor="#tooltip_content00040"><span class="kwb">SPIDERFANG</span></span> units score <a href="">critical hits</a> on unmodified <a href="">hit rolls</a> of 5+. This also affects <a h|Grots are always vicious little monsters, but depending on the face of the moon, they can become an order of magnitude more dangerous.|Special|false|Passive||Start of Turn|||
GG|000000806|Da King’s Gitz|000002604|Artefacts of Power|2|MOONHONED SHIV|<b>Effect:</b> Pick 1 of this unit’s non-<a href=""><b>Companion</b></a> melee weapons. Add 1 to the Attacks characteristic of that weapon for the rest of the battle. In addition, each time this unit uses a <span class="kwb">RETREAT</span> ability, add 1 to the Attacks characteristic of that weapon for the rest of the battle. This unit can be affected by this ability multiple times and the effects are cumulative.|This grot is either the most or least trusted in Skragrott’s court, as the Loonking has gifted them a stabby thing that has been quenched in the light of the Bad Moon.|Offensive|false|Deployment Phase||Start of Turn|||
GG|000000806|Da King’s Gitz|000002607|Manifestation Lore|2|SUMMON MALEVOLENT MOON|<b>Declare:</b> If there is not a friendly <a href="/aos4/factions/gloomspite-gitz/Malevolent-Moon"><b>Malevolent Moon</b></a> on the battlefield, pick a friendly <span class="tooltip00043" data-tooltip-content="#tooltip_content00043" data-tooltip-anchor="#tooltip_content00043"><span class="kwb">GLOOMSPITE</span> <span class="kwb">GITZ</span> <span class="kwb">WIZARD</span></span> to cast this spell, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Set up a <b>Malevolent Moon</b> wholly within 12" of the caster, <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> to them and more than 9" from all enemy units.|The shaman transforms a loonstone statue into a huge glowing terror and lets it loose on the battlefield.|Special|false|Your Hero Phase|Spell, Summon|Hero Phase|Spell|7|
GG|000000806|Da King’s Gitz|000002603|Battle Traits|2|THE MOON AND THE LOON|<b>Effect:</b> While a friendly unit is wholly within 9" of a friendly <a href="/aos4/factions/gloomspite-gitz/Skragrott-the-Loonking"><b>Skragrott</b></a>, a friendly <a href="/aos4/factions/gloomspite-gitz/Malevolent-Moon"><b>Malevolent Moon</b></a> or a friendly <a href="/aos4/factions/gloomspite-gitz/Bad-Moon-Loonshrine"><b>Bad Moon Loonshrine</b></a>:<br><br><ul><li>Add 5 to the <a href="/aos4/the-rules/the-core-rules/#Objective-Control">control scores</a> of friendly <span class="tooltip00435" data-tooltip-content="#tooltip_content00435" data-tooltip-anchor="#tooltip_content00435"><span class="kwnon">non-</span><span class="kwb">SQUIG</span> <span class="kwb">MOONCLAN</span></span> units.</li><li>Instead of rolling the dice to determine the Move characteristic of a friendly <span class="tooltip00036" data-tooltip-content="#tooltip_content00036" data-tooltip-anchor="#tooltip_content00036"><span class="kwb">SQUIG</span></span> unit, you can use a value of 4.</li></ul>|The Bad Moon’s gaze frequently falls upon the Loonking and his court.|Special|false|Passive||Start of Turn|||
GG|000000806|Da King’s Gitz|000002605|Heroic Traits|2|DA KING’S ADJUTANT|<b>Declare:</b> You cannot use this ability and the <a href="/aos4/factions/gloomspite-gitz/Bad-Moon-Loonshrine"><b>Bad Moon Loonshrine</b></a>’s ‘Moonclan Lairs’ ability in the same turn. If this unit is within 12" of a friendly <b>Bad Moon Loonshrine</b>, pick a friendly non-<a href="/aos4/the-rules/the-core-rules/#Reinforced-Units">reinforced</a>, non-<span class="kwb">HERO</span>, non-<span class="kwb">MONSTER</span> <span class="tooltip00436" data-tooltip-content="#tooltip_content00436" data-tooltip-anchor="#tooltip_content00436"><span class="kwb">KING’S</span> <span class="kwb">GITZ</span></span> unit that has been destroyed to be the target.<br><br><b>Effect:</b> Set up a <a href="/aos4/the-rules/the-core-rules/#Replacement-Units">replacement unit</a> wholly within 12" of a friendly <b>Bad Moon Loonshrine</b> and more than 3" from all enemy units.|This grot is tasked with cajoling as many of the Loonking’s followers into battle as possible.|Rallying|false|Once Per Battle (Army), End of Your Turn||End of Turn|||
GG|000000806|Da King’s Gitz|000002606|Spell Lore|2|DA LOONKING’S COMMAND|<b>Declare:</b> Pick a friendly <span class="tooltip00437" data-tooltip-content="#tooltip_content00437" data-tooltip-anchor="#tooltip_content00437"><span class="kwb">KING’S</span> <span class="kwb">GITZ</span> <span class="kwb">WIZARD</span></span> to cast this spell, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly unit wholly within 18" of them to be the target, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Until the start of your next turn:<br><ul><li>Add 1 to the Attacks characteristic of melee weapons used by <a href="/aos4/the-rules/the-core-rules/#Champions">champions</a> in the target unit.</li><li>If the target uses the ‘<a href="">Rally</a>’ command, you can make 1 additional rally roll of D6.</li><li>Add 1 to the target’s <a href="/aos4/the-rules/the-core-rules/#Objective-Control">control score</a>.</li></ul>|With a puzzling gesture from the shaman, a greenish-yellow glow emanates from the best warriors of Da King’s Gitz, spurring them on to perform acts of even greater wickedness in Skragrott’s name.|Special|false|Your Hero Phase|Spell, Unlimited|Hero Phase|Spell|5|
GG|000000806|Da King’s Gitz|000002606|Spell Lore|3|RIGHT GITZ IN DA RIGHT PLACE|<b>Declare:</b> Pick a friendly <span class="tooltip00437" data-tooltip-content="#tooltip_content00437" data-tooltip-anchor="#tooltip_content00437"><span class="kwb">KING’S</span> <span class="kwb">GITZ</span> <span class="kwb">WIZARD</span></span> to cast this spell, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly unit wholly within 18" of them to be the target, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> The target’s weapons have <a href=""><b>Anti-<span class="kwb">HERO</span> (+1 Rend)</b></a> until the start of your next turn.|While fiddling with a squig-skin pouch, the wild-eyed shaman mutters gobbledegook interspersed with the name of a hated enemy.|Offensive|false|Your Hero Phase|Spell|Hero Phase|Spell|5|
