warscroll_id|line|name|Rng|Atk|Hit|Wnd|Rnd|Dmg|type|abilities|has_battle_damage|
000001908|2|Flaming Maws and Blue Horrors’ Jabs||6|4+|3+|-|1|MELEE||false|
000001908|3|Screamers’ Lamprey Bites||6|4+|4+|1|1|MELEE|Charge (+1 Damage), Companion|false|
000001909|1|Arcane Flames|12"|2|4+|4+|-|1|RANGED|Crit (Auto-wound)|false|
000001909|2|Taloned Hands||2|4+|4+|-|1|MELEE||false|
000001910|1|Arcane Flames|12"|2|4+|4+|-|1|RANGED|Crit (Auto-wound)|false|
000001910|2|Spiteful Talons||2|4+|4+|-|1|MELEE||false|
000001911|1|Mighty Sorcerous Bolt|18"|1|4+|3+|1|1|RANGED||false|
000001911|2|Arcanite Weapons||2|4+|4+|-|1|MELEE||false|
000001913|1|Rending Wheels||2D6|4+|4+|-|1|MELEE||false|
000001914|1|Steed’s Poisoned Tongue||2|3+|4+|-|1|MELEE|Companion|false|
000001914|2|Claw-spear or Hellscourge||3|3+|4+|-|1|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Charge (+1 Damage)|false|
000001915|1|Voracious Swarm|10"|6|3+|4+|1|1|RANGED|Shoot in Combat|false|
000001915|2|Warden’s Bow|18"|2|3+|4+|1|1|RANGED||false|
000001915|3|Twistroot Weapons||3|3+|4+|1|1|MELEE||false|
000001916|1|Death Scream|10"|4|4+|3+|2|1|RANGED|Shoot in Combat|false|
000001916|2|Piercing Talons||4|4+|3+|1|1|MELEE||false|
000001917|1|Club and Septic Talons||4|4+|3+|1|2|MELEE|Anti-<span class="kwb">CAVALRY</span> (+1 Rend), Crit (Auto-wound)|false|
000001918|1|Alakanash, the Staff of Power||4|3+|3+|2|D6|MELEE||false|
000001918|2|Zefet-nebtar, the Mortis Blade||4|3+|3+|2|3|MELEE||false|
000001924|1|King’s Relic Weapon||5|4+|3+|1|2|MELEE|Charge (+1 Damage), Crit (Mortal)|false|
000001924|2|Skeletal Steed’s Hooves and Teeth||2|5+|3+|-|1|MELEE|Companion|false|
000001934|1|Hooves of Wrack and Ruin||6|3+|2+|1|2|MELEE||false|
000001934|2|The Dread Mace||6|3+|2+|3|4|MELEE||true|
000001934|3|Tuskbreaker||3|4+|2+|2|D3|MELEE|Crit (2 Hits)|false|
000001979|1|Razorshell Harpoon|18"|2|3+|2+|1|3|RANGED|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001979|2|Retarius Net Launcher|18"|2|3+|2+|1|3|RANGED|Anti-<span class="kwb">CAVALRY</span> (+1 Rend)|false|
000001979|3|Allopex’s Ferocious Bite||3|4+|2+|2|2|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend), Companion|false|
000001979|4|Barbed Hooks and Blades||4|3+|4+|1|1|MELEE||false|
000001981|1|Berzerker Broadaxe||2|3+|3+|1|2|MELEE||false|
000001982|1|Fyresteel Weapons||2|4+|3+|1|1|MELEE||false|
000001983|1|Flamestrike Poleaxe||2|3+|3+|1|2|MELEE|Crit (Mortal)|false|
000001985|1|Moonstone Warspear||2|4+|4+|-|1|MELEE|Anti-<span class="kwb">CAVALRY</span> (+1 Rend)|false|
000001985|2|Ripperdactyl’s Tearing Jaws||3|4+|3+|1|1|MELEE|Charge (+1 Damage), Companion|false|
000001986|1|Javelins and Bolas|10"|3|4+|5+|-|1|RANGED|Crit (Auto-wound)|false|
000001986|2|Terradon’s Razor-sharp Jaws||3|4+|3+|1|1|MELEE|Companion|false|
000001987|1|Handlers’ Meteoric Javelins|12"|6|4+|4+|-|1|RANGED|Shoot in Combat|false|
000001987|2|Ark of Sotek||20|4+|5+|-|1|MELEE|Crit (Mortal), Companion|false|
000001987|3|Bludgeoning Tail||3|3+|3+|1|D3|MELEE|Companion|false|
000001988|1|Solar Engine|18"|3|3+|3+|2|3|RANGED|Crit (2 Hits)|false|
000001988|2|Handlers’ Meteoric Javelins|12"|6|4+|4+|-|1|RANGED|Shoot in Combat|false|
000001988|3|Bludgeoning Tail||3|3+|3+|1|D3|MELEE|Companion|false|
000001989|1|Bonebeast Staff||3|4+|3+|-|D3|MELEE||false|
000001989|2|War Boar’s Tusks and Hooves||2|5+|3+|-|1|MELEE|Charge (+1 Damage), Companion|false|
000001990|1|Deadly Green Bolts|10"|D6|4+|2+|1|D3|RANGED|Shoot in Combat|false|
000001990|2|Wurrgog Staff||4|4+|3+|-|D3|MELEE||false|
000001991|1|Bonebeast Stikk||3|4+|3+|-|D3|MELEE||false|
000001992|1|Boarboy Weapons||3|4+|3+|1|1|MELEE||false|
000001992|2|War Boar’s Tusks and Hooves||2|5+|3+|-|1|MELEE|Charge (+1 Damage), Companion|false|
000001993|1|Paired Savage Weapons||3|4+|3+|-|1|MELEE||false|
000001994|1|Chompas||4|4+|3+|-|1|MELEE||false|
000001994|2|War Boar’s Tusks and Hooves||2|5+|3+|-|1|MELEE|Charge (+1 Damage), Companion|false|
000001995|1|Stinga Bow|15"|2|5+|4+|-|1|RANGED|Crit (Auto-wound)|false|
000001995|2|Chompa||1|4+|3+|-|1|MELEE||false|
000001996|1|Savage Weapons||2|4+|3+|-|1|MELEE||false|
000001997|1|Gorktoof||3|4+|2+|1|2|MELEE|Crit (Mortal), Charge (+1 Damage)|false|
000001998|1|Boss Chompa||6|4+|3+|1|3|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001999|1|The Dread Mace||6|3+|2+|3|4|MELEE||true|
000001999|2|Hooves of Wrack and Ruin||6|3+|2+|1|2|MELEE||false|
000001999|3|Tuskbreaker||3|4+|2+|2|D3|MELEE|Crit (2 Hits)|false|
000002000|1|Madmob Weapons||3|4+|3+|-|1|MELEE||false|
000002001|1|The Dread Mace||6|3+|2+|3|4|MELEE||true|
000002001|2|Tuskbreaker||3|4+|2+|2|D3|MELEE|Crit (2 Hits)|false|
000002001|3|Hooves of Wrack and Ruin||6|3+|2+|1|2|MELEE||false|
000002002|1|Ironshell Club||4|3+|2+|3|4|MELEE||false|
000002002|2|Mighty Antlers||2|4+|2+|2|D3+3|MELEE||false|
000002003|1|Colossal Boulder Club||4|4+|2+|2|D3+3|MELEE||false|
000002215|1|Zangrom-az||8|2+|2+|2|3|MELEE|Crit (Mortal)|false|
000002228|1|Toxin-smeared Slitta-sword||4|4+|4+|1|D3|MELEE|Crit (Mortal)|false|
000002232|1|Toxic Gas||5|2+|4+|1|D3|MELEE||false|
000002233|1|Tuskbreaker||3|4+|2+|2|D3|MELEE|Crit (2 Hits)|false|
000002233|2|Hooves of Wrack and Ruin||6|3+|2+|1|2|MELEE||false|
000002233|3|The Dread Mace||6|3+|2+|3|4|MELEE||true|
000002237|1|Toxic Gas||5|2+|4+|1|D3|MELEE||false|
000002238|1|Ardboy Weapons||2|4+|3+|1|1|MELEE|Charge (+1 Damage)|false|
000002239|1|Krusha Weapons||3|4+|3+|1|2|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000002253|1|Amberbone Claws and Fangs||6|4+|2+|2|3|MELEE|Anti-<span class="kwb">MANIFESTATION</span> (+1 Rend)|false|
000002284|1|Da Metal Toof||5|3+|4+|1|2|MELEE|Crit (Mortal)|false|
000002284|2|Jaggedsnarl’s Jaws||4|3+|3+|1|2|MELEE|Companion|false|
000002285|1|Wheela Slicers||3|4+|4+|-|1|MELEE||false|
000002285|2|Snarlfang’s Frothing Jaws||6|4+|3+|-|2|MELEE|Companion|false|
000002286|1|Grot Bow|15"|2|4+|5+|-|1|RANGED||false|
000002286|2|Stabbin’ Stikka||2|4+|5+|-|1|MELEE||false|
000002286|3|Snarlfang’s Slavering Jaws||2|4+|3+|-|2|MELEE|Companion|false|
000002287|1|Grot Bow|15"|2|4+|5+|-|1|RANGED||false|
000002287|2|Wheela Slicers and Stabbin’ Stikka||4|4+|4+|-|1|MELEE||false|
000002287|3|Snarlfangs’ Frothing Jaws||6|4+|3+|-|2|MELEE|Companion|false|
000002288|1|Pointy Skewas||4|4+|5+|-|1|MELEE|Charge (+1 Damage)|false|
000002288|2|Giant Snarlfang’s Jaws||3|4+|3+|-|2|MELEE|Companion|false|
000002289|1|Chain Basha||5|4+|3+|1|2|MELEE|Crit (Auto-wound)|false|
000002289|2|Wheela Slicers||3|4+|4+|-|1|MELEE||false|
000002289|3|Snarlfangs’ Frothing Jaws||6|4+|3+|-|2|MELEE|Companion|false|
000002290|1|Boss Loppa||5|4+|4+|1|2|MELEE||false|
000002290|2|Snarlfang’s Slavering Jaws||2|4+|3+|-|2|MELEE|Companion|false|
000002329|1|Poisoned Throwing Knives|10"|3|2+|4+|1|D3|RANGED|Crit (Auto-wound), Shoot in Combat|false|
000002329|2|Deadly Blades||6|2+|4+|1|2|MELEE|Anti-<span class="kwb">HERO</span> (+1 Rend)|false|
000002339|1|Borgit’s Stabba||5|4|4|1|D3|MELEE|Anti-<span class="kwb">BEAST</span> (+1 Rend), Anti-<span class="kwb">MONSTER</span>(+1 Rend)|false|
000002339|2|Troggoth Fists||4|4+|3||2|MELEE|Anti-<span class="kwb">BEAST</span> (+1 Rend), Anti-<span class="kwb">MONSTER</span>(+1 Rend)|false|
000002339|3|Beastgrabba Weapons||2|4+|5||1|MELEE|Anti-<span class="kwb">BEAST</span> (+1 Rend), Anti-<span class="kwb">MONSTER</span>(+1 Rend)|false|
000002340|1|Pestilential Miasma|10"|5|3+|3+|1|2|RANGED|Shoot in Combat, Companion|false|
000002340|2|Draconic Maw||3|4+|2+|2|3|MELEE|Companion|false|
000002340|3|Draconic Claws||7|4+|2+|1|2|MELEE|Companion|true|
000002341|1|Leeching Bites||10|5+|5+|-|1|MELEE|Crit (Mortal)|false|
000002343|1|Barrow Lance||2|4+|3+|1|1|MELEE|Crit (Mortal), Charge (+1 Damage)|false|
000002343|2|Skeletal Steed’s Hooves and Teeth||2|5+|3+|-|1|MELEE|Companion|false|
000002344|1|Grasping Talon||5|4+|2+|1|2|MELEE|Crit (Mortal)|false|
000002345|1|Wight Blade||2|3+|3+|1|1|MELEE|Crit (Mortal)|false|
000002346|1|Dynastic Cavalier Weapon||5|3+|3+|2|2|MELEE|Charge (+1 Damage)|false|
000002346|2|Nightmare’s Hooves and Teeth||3|5+|3+|-|1|MELEE|Companion|false|
000002347|1|Lord’s Tomb Blade||4|4+|3+|1|2|MELEE|Charge (+1 Damage), Crit (Mortal)|false|
000002347|2|Skeletal Steed’s Hooves and Teeth||2|5+|3+|-|1|MELEE|Companion|false|
000002349|1|Ezechiarian Greatsword||5|3+|3+|2|2|MELEE|Crit (Auto-wound)|false|
000002349|2|Sissendra’s Twin Blades||8|3+|3+|1|1|MELEE|Crit (Mortal)|false|
000002349|3|Kennistrix’s Fangs||2|4+|2+|3|D3|MELEE|Companion|false|
000002357|1|Ezechiarian Greatsword||5|3+|3+|2|2|MELEE|Crit (Auto-wound)|false|
000002357|2|Sissendra’s Twin Blades||8|3+|3+|1|1|MELEE|Crit (Mortal)|false|
000002357|3|Kennistrix’s Fangs||2|4+|2+|3|D3|MELEE|Companion|false|
000002364|1|Corpsemaster’s Tools and Zombies’ Bites||D6+6|4+|4+|-|1|MELEE|Crit (Auto-wound)|false|
000002365|1|Ouboroth’s Godhusk Fangs||3|4+|3+|2|D3|MELEE|Companion|false|
000002365|2|Nulahmian Warglaive||5|3+|3+|1|2|MELEE|Crit (2 Hits)|false|
000002366|1|Choppa or Hacka||3|4+|3+|1|1|MELEE|Charge (+1 Damage)|false|
000002366|2|Grunta’s Tusks||3|4+|2+|1|1|MELEE|Charge (+1 Damage), Companion|false|
000002367|1|Chain-smasha||6|4+|3+|1|1|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000002368|1|Snatcha-stikk||5|4+|3+|1|2|MELEE|Crit (Mortal)|false|
000002368|2|Sloppklaw’s Bite and Talons||6|4+|2+|1|3|MELEE|Crit (Mortal), Companion|true|
000002369|1|Boss-skewa||5|4+|3+|1|2|MELEE|Anti-<span class="kwb">HERO</span> (+1 Rend), Crit (Mortal)|false|
000002369|2|Great Gnashtoof’s Jaws||5|4+|3+|1|2|MELEE|Companion|false|
000002370|1|Searing Darts of Light|12"|3|2+|3+|2|D3|RANGED||false|
000002370|2|Fangsword of Eltharion||5|2+|3+|3|3|MELEE|Crit (2 Hits)|false|
000002370|3|Celennari Blade||2|2+|3+|1|3|MELEE|Anti-<span class="kwb">HERO</span> (+1 Rend), Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000002371|1|Bannerblade’s Sword||5|3+|4+|1|2|MELEE|Crit (Mortal)|false|
000002372|1|Blood-stained Talons and Fangs||5|3+|3+|1|2|MELEE|Anti-<span class="kwb">HERO</span> (+1 Rend)|false|
000002373|1|Gory Talons and Fangs||5|3+|3+|1|2|MELEE||false|
000002374|1|Cavalier Weapon||2|3+|4+|1|1|MELEE|Charge (+1 Damage)|false|
000002374|2|Warhorse’s Steel‑shod Hooves||2|5+|3+|-|1|MELEE|Companion|false|
000002375|1|Sceptre of the Wheel and Acolytes’ Weapons||5|4+|4+|-|D3|MELEE||false|
000002378|1|Bloodcrusher Hellblade||2|3+|3+|1|1|MELEE|Charge (+1 Damage), Crit (Mortal)|false|
000002378|2|Juggernaut’s Brazen Hooves||2|4+|3+|1|D3|MELEE|Anti-<span class="kwb">CAVALRY</span> (+1 Rend), Companion|false|
000002379|1|Axe of Khorne||4|3+|3+|2|3|MELEE|Blood-hungry|false|
000002379|2|Flesh Hound’s Blood‑dark Claws||3|4+|3+|-|1|MELEE|Companion|false|
000002380|1|Thaumaturge Staff|12"|3|3+|4+|-|D3|RANGED||false|
000002380|2|Great Horns and Cloven Hooves||6|4+|2+|1|2|MELEE|Charge (+1 Damage)|false|
000002381|1|Cursed Blades and Glaives||2|4+|3+|-|1|MELEE||false|
000002382|1|Roaring Fyrestream|10"|4|3+|3+|1|D3|RANGED|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Companion|false|
000002382|2|Ancestral Weapons||5|3+|3+|1|2|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000002382|3|Magmadroth’s Claws and Horns||6|4+|2+|1|2|MELEE|Companion|true|
000002382|4|Magmadroth’s Blazing Maw||2|4+|2+|2|3|MELEE|Companion|false|
000002383|1|Spore-ball and Chain||2|3+|4+|1|D3|MELEE||false|
000002384|1|Ball and Chain||3|4+|3+|2|D3|MELEE||false|
000002385|1|Axe of Dominion||4|3+|3+|2|3|MELEE||false|
000002385|2|Scourging Whip||6|2+|4+|1|2|MELEE||false|
000002386|1|Razor-sharp Claws and Gilded Weapons||4|4+|3+|1|2|MELEE|Charge (+1 Damage)|false|
000002387|1|Lanmari||2|3+|4+|1|1|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000002388|1|Esoteric Weapons||6|3+|4+|1|2|MELEE||false|
000002389|1|Sky Ordnance|15"|3|4+|3+|2|3|RANGED||false|
000002389|2|Bombs and Boarding Weapons||4|4+|4+|1|D3|MELEE||false|
000002390|1|Aethershot Pistol|10"|2|3+|3+|1|1|RANGED|Shoot in Combat|false|
000002390|2|Battletome||3|4+|4+|-|D3|MELEE||false|
000002391|1|Gnarlrod||5|3+|2+|1|3|MELEE||true|
000002391|2|Fanged Maw||2|3+|2+|2|2|MELEE||false|
000002391|3|Host of Nurglings||10|5+|5+|-|1|MELEE|Crit (Auto-wound), Companion|false|
000002392|1|Sepulchral Sceptre||5|3+|3+|2|3|MELEE|Crit (Auto-wound)|false|
000002393|1|Wraith’s Spectral Weapons||5|3+|3+|2|2|MELEE|Charge (+1 Damage), Crit (Auto-wound)|false|
000002393|2|Black Coach’s Iron-shod Wheels||8|4+|3+|2|2|MELEE|Crit (Auto-wound), Companion|false|
000002394|1|Scrap Lobber|18"|12|4+|2+|1|1|RANGED|Crit (2 Hits)|false|
000002394|2|Rhinox’s Sharp Horns and Crew’s Weapons||4|4+|2+|1|D3|MELEE|Anti-charge (+1 Rend), Companion|false|
000002395|1|Ironblaster Cannon|18"|2|4+|2+|2|5|RANGED||false|
000002395|2|Clubber||2|4+|2+|1|2|MELEE||false|
000002395|3|Rhinox’s Sharp Horns||3|4+|2+|1|D3|MELEE|Anti-charge (+1 Rend), Companion|false|
000002396|1|Ossified Talons||3|4+|4+|-|2|MELEE|Crit (2 Hits)|false|
000002397|1|Nadirite Blade or Spear||2|3+|4+|-|1|MELEE|Anti-<span class="kwb">CAVALRY</span> (+1 Rend), Crit (2 Hits)|false|
000002398|1|Sunstone Spear and Sunbolt Gauntlet||6|3+|3+|1|2|MELEE|Charge (+1 Damage)|false|
000002398|2|Carnosaur’s Massive Jaws||3|4+|2+|2|4|MELEE|Companion|true|
000002398|3|Carnosaur’s Clawed Forelimbs||5|4+|2+|1|3|MELEE|Companion|false|
000002399|1|Warpstone Staff||3|4+|4+|1|D3|MELEE||false|
000002399|2|Rat Ogor’s Tearing Claws||5|4+|3+|1|2|MELEE||false|
000002399|3|Crushing Bulk||6|4+|2+|1|2|MELEE|Companion, Charge (+1 Damage)|true|
000002400|1|Warpflame Scourger|15"|2D6|4+|2+|1|D3|RANGED|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Crit (Auto-wound)|false|
000002400|2|Chain-flail||5|4+|2+|2|3|MELEE|Crit (Mortal)|false|
000002400|3|Loosely Attached Bladed Limbs||5|4+|4+|1|2|MELEE||false|
000002401|1|Gorbolga the Accurs’d||5|3+|3+|2|3|MELEE|Anti-<span class="kwb">HERO</span> (+1 Rend), Charge (+1 Damage)|false|
000002401|2|The Thanatorg’s Claws and Fangs||6|4+|2+|2|2|MELEE|Companion|true|
000002402|1|Hurled Debris|24"|3|4+|3+|1|D3|RANGED||false|
000002402|2|Shipwrecka Warclub||4|4+|2+|2|5|MELEE||true|
000002402|3|Spine-shattering Stomp||4|4+|2+|2|D3|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000002402|4|Death Grip||1|4+|2+|2|D6|MELEE|Anti-<span class="kwb">HERO</span> (+1 Rend)|false|
000002403|1|Axe of the Final Threshold||4|3+|3+|2|3|MELEE|Crit (Mortal)|false|
000002403|2|Ariax’s Plunging Talons||6|4+|2+|2|2|MELEE|Charge (+1 Damage), Companion|false|
000002404|1|Scourge Sickle||3|3+|4+|1|2|MELEE|Crit (Mortal)|false|
000002404|2|Sharpened Mandibles||3|4+|3+|1|1|MELEE|Charge (+1 Damage), Companion|false|
000002405|1|Slashing Talons||10|3+|2+|2|2|MELEE|Crit (2 Hits)|false|
000002407|1|Warpforged Blade||4|4+|4+|1|2|MELEE||false|
000002408|1|Warblade||4|3+|3+|1|2|MELEE||false|
000002424|1|Skydrake Harpoon or Firearm|12"|2|3+|3+|1|1|RANGED|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000002424|2|Pioneer Weapons||2|4+|3+|1|1|MELEE||false|
000002425|1|Sky Ordnance|15"|3|4+|3+|2|3|RANGED||false|
000002425|2|Boarding Weapons||4|4+|4+|-|1|MELEE||false|
000002428|1|Null-gas Extinguisher|8"|3D6|2+|4+|1|1|RANGED|Shoot in Combat|false|
000002428|2|Prospecting Clamp||4|3+|4+|1|2|MELEE||false|
000002429|1|Privateer Pistol|10"|2|4+|4+|-|1|RANGED|Shoot in Combat|false|
000002429|2|Vongrim Cutlass||3|4+|3+|1|1|MELEE|Crit (2 Hits)|false|
000002453|1|Kingslayer Axe||4|3+|3+|1|3|MELEE|Blood-hungry, Crit (2 Hits)|false|
000002468|1|Tidal Glaive||5|3+|3+|1|2|MELEE|Charge (+1 Damage)|false|
000002469|1|Crushing Maw and Scything Waves||6|4+|2+|1|3|MELEE|Anti-<span class="kwb">FACTION</span> <span class="kwb">TERRAIN</span> (+1 Rend)|false|
000002470|1|Maelstrom Blades||7|3+|4+|1|2|MELEE||false|
000002471|1|Freezing Grasp||4|4+|2+|1|D3|MELEE||false|
000002472|1|Riptide Blast|18"|3|2+|4+|1|D3|RANGED|Shoot in Combat|false|
000002472|2|Staff of the Abyss||3|3+|4+|1|D3|MELEE||false|
000002472|3|Dark Shoal’s Ferocious Bites||5|4+|3+|1|1|MELEE|Companion|false|
000002492|1|Celestite Weapons||3|3+|3+|1|2|MELEE||false|
000002540|1|Mantrap Launcher|15|4|3+|3+|1|D3|RANGED|Crit (Auto-wound)|false|
000002540|2|Mantrapper’s Hunting Knife||4|4+|2+|1|2|MELEE||false|
000002544|1|Hurled Vial|10"|1|3+|3+|2|D6|RANGED|Crit (Auto-wound)|false|
000002544|2|Culler’s Sickle||3|4+|3+|1|D3|MELEE|Crit (Auto-wound)|false|
000002564|1|Carrion Flock|12"|1|4+|4+|-|D6|RANGED|Shoot in Combat, Companion|false|
000002564|2|Filthy Talons and Fangs||5|3+|3+|1|2|MELEE||false|
000002606|1|Celestite Weapon||2|3+|3+|1|1|MELEE||false|
000002606|2|Relic Celestite Warmace||4|3+|3+|1|3|MELEE||false|
000002607|1|Gardening Tools||1|4+|3+|-|1|MELEE|Crit (Mortal)|false|
000002608|1|Skryre Bombs|10"|2|4+|4+|2|1|RANGED|Shoot in Combat|false|
000002608|2|Warp Drill||3|3+|4+|1|D3|MELEE||false|
000002608|3|Tunnelling Gear||2|4+|4+|1|D3|MELEE|Charge (+1 Damage)|false|
000002608|4|Mangy Claws||2|4+|5+|-|1|MELEE||false|
000002609|1|Bloodied Weapons||5|3+|3+|2|2|MELEE|Blood-hungry|false|
000002610|1|Kurnothi Bow|18"|3|3+|4+|1|1|RANGED||false|
000002610|2|Hunter Weapons||3|3+|4+|1|1|MELEE|Charge (+1 Damage)|false|
000002611|1|Ruinous Torrents|18"|6|4+|4+|1|D3|RANGED|Crit (2 Hits), Shoot in Combat|false|
000002611|2|Dumakaz||4|4+|3+|1|D3|MELEE||false|
000002611|3|Ghorrakos’s Horns and Hooves||6|4+|2+|2|3|MELEE|Charge (+1 Damage), Companion|true|
000002612|1|Hashu-Zharr Rockets|24"|3|4+|2+|2|D3+2|RANGED|Anti-<span class="kwb">MONSTER</span> (+1 Rend), Anti-<span class="kwb">WAR</span> <span class="kwb">MACHINE</span> (+1 Rend)|false|
000002612|2|Artillerist Weapons||3|4+|4+|-|1|MELEE||false|
000002613|1|Torrent of Ruinous Energy|30"|4|3+|3+|1|D3|RANGED|Anti-<span class="kwb">CAVALRY</span> (+1 Rend), Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000002613|2|Artillerist Weapons||3|4+|4+|-|1|MELEE||false|
000002614|1|Hurled Daemonfire|18"|3|4+|4+|1|D3|RANGED|Crit (2 Hits), Shoot in Combat|false|
000002614|2|Infernal Staff||3|4+|3+|1|D3|MELEE||false|
000002614|3|Horns and Hooves||6|4+|2+|2|3|MELEE|Charge (+1 Damage), Companion|true|
000002615|1|Brazen Mauls||4|3+|3+|1|2|MELEE|Charge (+1 Damage), Crit (Mortal)|false|
000002616|1|Hashutite Spear||2|3+|4+|-|1|MELEE|Anti-<span class="kwb">CAVALRY</span> (+1 Rend), Anti-charge (+1 Rend)|false|
000002617|1|Hurled Daemonfire|18"|3|4+|4+|1|D3|RANGED|Crit (2 Hits), Shoot in Combat|false|
000002617|2|Darkiron Talon||3|3+|4+|1|D3|MELEE||false|
000002618|1|Karagthrun Flamehurlers|12"|3|2+|4+|-|1|RANGED|Shoot in Combat|false|
000002618|2|Weapon Butt||1|4+|4+|-|1|MELEE||false|
000002619|1|Scavenged Weapons||2|4+|5+|-|1|MELEE||false|
000002620|1|Daemonflame Glaive||5|3+|3+|1|2|MELEE|Crit (Mortal)|false|
000002621|1|Black Hammer of Hashut||3|3+|4+|1|D3|MELEE||false|
000002622|1|Grizmalok Blunderbusses|18"|1|3+|2+|-|2|RANGED||false|
000002622|2|Weapon Butt||1|4+|4+|-|1|MELEE||false|
000002623|1|Hashutite Blade||2|3+|4+|-|1|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000002624|1|Thrice-cursed Glaive||3|3+|3+|1|2|MELEE|Anti-<span class="kwb">CAVALRY</span> (+1 Rend), Charge (+1 Damage)|false|
000002625|1|Bane Maces||4|4+|2+|1|3|MELEE|Charge (+1 Damage)|false|
000002626|1|Immolation Cannons|8"|5|2+|4+|1|D3|RANGED|Anti-<span class="kwb">CAVALRY</span> (+1 Rend), Shoot in Combat|false|
000002626|2|Horns and Pummelling Strikes||3|4+|3+|1|D3|MELEE|Charge (+1 Damage)|false|
000002627|1|Master-crafted Flamehurler|12"|4|2+|4+|2|1|RANGED|Shoot in Combat|false|
000002627|2|Daemonflame Weapons||2|3+|4+|1|1|MELEE||false|
000002627|3|Blades and Fists||2|4+|4+|-|1|MELEE||false|
000002644|1|Chaos Blade||3|4+|3+|1|2|MELEE||false|
000002645|1|Hacka||5|4+|3+|1|2|MELEE||false|
000002646|1|Choppa||7|4+|3+|1|2|MELEE||false|
000002647|1|Boss Weapon||3|4+|4+|1|2|MELEE||false|
000002648|1|Troggoth Club||4|4+|2+|1|D3+1|MELEE||false|
000002649|1|Grave Blade||3|4+|4+|1|2|MELEE||false|
000002656|1|Grave Blade||3|4+|4+|1|2|MELEE||false|
000002657|1|Hashutite Blade||2|3+|4+|-|1|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000002658|1|Daemonflame Glaive||5|3+|3+|1|2|MELEE|Crit (Mortal)|false|
000002659|1|Kharadron Pistol|10"|2|3+|3+|1|2|RANGED|Shoot in Combat|false|
000002659|2|Steamforged Weapon||3|3+|3+|1|2|MELEE||false|
000002660|1|Hashutite Blade||3|3+|4+|1|2|MELEE||false|
000002661|1|Blood-slick Weapon||4|3+|4+|1|2|MELEE|Blood-hungry|false|
000002662|1|Thalassic Weapon||3|3+|4+|1|2|MELEE||false|
000002663|1|Knightly Battleaxe||5|3+|4+|1|2|MELEE||false|
000002664|1|Hand-and-a-half Sword||5|3+|4+|2|2|MELEE||false|
000002665|1|Purified Water Blast|10"|3|3+|4+|1|D3|RANGED|Crit (Auto-wound)|false|
000002665|2|Blade of Flowing Waters||3|3+|4+|1|D3|MELEE|Crit (Auto-wound)|false|
000002666|1|Snaplock Crossbow|10"|3|3+|4+|1|2|RANGED||false|
000002666|2|Runic Axes||5|3+|4+|1|2|MELEE||false|
000002667|1|Vineroot Staf|9"|2|3+|3+|2|3|RANGED|Anti-<span class="kwb">FACTION</span> <span class="kwb">TERRAIN</span> (+1 Rend)|false|
000002667|2|Enchanted Sickle||3|4+|4+|1|D3|MELEE||false|
000002668|1|Vulpine Fangs||2|4+|5+|-|1|MELEE||false|
000002669|1|Feral Claws||6|4+|2+|2|2|MELEE|Crit (2 Hits)|false|
000002681|1|Malignant Blade||3|4+|3+|1|2|MELEE||false|
000002682|1|Tainted Talons and Fangs||5|4+|3+|1|2|MELEE||false|
000002683|1|Hamilcar’s Halberd||5|3+|3+|1|2|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend), Crit (Mortal)|false|
000002684|1|Rune Axe of Grimnir||5|3+|3+|2|3|MELEE|Crit (2 Hits)|false|
000002687|1|Bludgeoning Strikes||5|4+|2+|2|4|MELEE|Crit (2 Hits)|false|
000002687|2|Petrified Spinesaw||1|4+|3+|2|6|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000002688|1|Bossbiter’s Roar|8"|4|2+|3+|1|1|RANGED|Shoot in Combat, Companion|false|
000002688|2|Overboss-choppa||6|4+|2+|1|3|MELEE|Crit (2 Hits), Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000002688|3|Bossbiter’s Fists and Tail||6|4+|2+|2|3|MELEE|Anti-<span class="kwb">HERO</span> (+1 Rend), Companion|true|
